gebiedcode15,gebiednaam,longitude,latitude,business_id,business_name,review_count,rating,price
E,West,4.8731708,52.3746488,foodism-amsterdam,Foodism,59,4.5,€€
E,West,4.8758673,52.3630936,kartika-amsterdam,Kartika,122,4.5,€€
E,West,4.8750511,52.3718065,moeders-amsterdam,Moeders,169,4.5,€€
E,West,4.868067,52.367043,de-foodhallen-amsterdam,De Foodhallen,193,4.0,€€
E,West,4.8680416,52.3864486,mossel-en-gin-amsterdam,Mossel & Gin,41,4.5,€€€
E,West,4.8729343,52.3623352,gollems-proeflokaal-amsterdam,Gollem's Proeflokaal,43,4.5,€€
E,West,4.8673697,52.3539127,vida-amsterdam-amsterdam,VIDA Amsterdam,11,4.5,€€
E,West,4.87793,52.35812,pompa-amsterdam,Pompa,62,4.0,€€
E,West,4.8557054,52.3533986,blauw-amsterdam-2,Blauw,132,4.5,€€€
E,West,4.8773696,52.3635167,diverto-amsterdam,Diverto,16,5.0,€€€
E,West,4.844626,52.376479,wilde-westen-amsterdam,Wilde Westen,11,4.5,€€
E,West,4.87354732698,52.3812553702,rooster-amsterdam,Rooster,5,4.5,€€
E,West,4.87884,52.3685951,brasserie-blazer-amsterdam,Brasserie Blazer,25,4.5,€€
E,West,4.8645,52.3701706,bar-spek-amsterdam,Bar Spek,63,4.0,€€
E,West,4.8749051,52.3739891,croissanterie-friends-amsterdam,Croissanterie Friends,34,4.5,€
E,West,4.8775272,52.3599548,the-seafood-bar-amsterdam-oud-zuid,The Seafood Bar,111,4.5,€€€
E,West,4.87941596657,52.3732688309,salmuera-amsterdam-3,Salmuera,19,4.5,€€
E,West,4.8742846,52.3623078,one-dim-sum-amsterdam,One Dim Sum,14,4.5,€€
E,West,4.8539144,52.3808514,betawi-amsterdam-2,Betawi,12,4.5,€€
E,West,4.86810701569,52.3842363308,café-restaurant-amsterdam-amsterdam-2,Café-Restaurant Amsterdam,41,4.0,€€
E,West,4.87283339718,52.3860497286,brouwerij-troost-westergas-amsterdam-2,Brouwerij Troost Westergas,14,4.5,€€
E,West,4.8526201,52.3712807,café-cook-amsterdam-2,Café Cook,17,4.0,€€
E,West,4.87604,52.3725319,brandstof-amsterdam,Brandstof,40,4.0,€€
E,West,4.87975442544,52.3694291973,balthazars-keuken-amsterdam,Balthazar's Keuken,34,4.5,€€€
E,West,4.8782401,52.3729401,struik-amsterdam-3,Struik,22,4.5,€
E,West,4.8748013,52.3653286,teds-amsterdam-2,TEDS,50,4.0,€€
E,West,4.85146,52.370079,café-frits-amsterdam-2,Café Frits,17,4.0,€€
E,West,4.8714756,52.3846459,pendergast-amsterdam,Pendergast,8,4.5,
E,West,4.8666428,52.3699953,van-t-spit-amsterdam,Van 't Spit,28,4.0,€€
E,West,4.8729833588,52.36759914,jacketz-oud-west-amsterdam,Jacketz Oud-West,47,4.5,€€
E,West,4.87611483783,52.3698894576,waterkant-amsterdam,Waterkant,43,4.0,€€
E,West,4.8618016,52.3623683,staring-at-jacob-amsterdam,Staring At Jacob,48,4.0,€€
E,West,4.8765635,52.3632884,de-ebeling-amsterdam-2,De Ebeling,33,4.0,€€
E,West,4.87658,52.37221,waries-thai-food-amsterdam,Warie's Thai food,33,4.5,€€
E,West,4.8710546,52.3712935,mook-pancakes-amsterdam,Mook Pancakes,27,4.5,€€
E,West,4.86773343306,52.3606090728,tomatillo-amsterdam,Tomatillo,49,4.0,€€
E,West,4.867882,52.365664,café-panache-amsterdam,Café Panache,17,4.0,€€€
E,West,4.8742208,52.364727,pastis-amsterdam,Pastis,11,4.0,€€
E,West,4.8739958,52.3838029,bella-storia-amsterdam,Bella Storia,19,4.5,€€
E,West,4.86950037556,52.3538983931,ristorante-bellavista-amsterdam,Ristorante Bellavista,14,4.5,€€
E,West,4.8745899,52.3638992,zouk-amsterdam,Zouk,27,4.0,€€
E,West,4.857068,52.3579771,de-pizzabakkers-amsterdam-6,De Pizzabakkers,26,4.5,€€
E,West,4.8677535,52.370182,fier-amsterdam-2,Fier,25,4.0,€€
E,West,4.8707466,52.355545,traiteur-en-brasserie-van-dam-amsterdam,Traiteur en Brasserie Van Dam,16,4.5,€€
E,West,4.8630385,52.3638229,holy-ravioli-amsterdam-3,Holy Ravioli,10,4.5,€€
E,West,4.8679614726,52.3703919184,rotisserie-amsterdam,Rotisserie,28,4.0,€€
E,West,4.8737583,52.3652878,bosco-amsterdam,Bosco,21,4.0,€€
E,West,4.8729992,52.3743324,razmataz-amsterdam,Razmataz,19,4.0,€€
E,West,4.86629895866,52.3681903595,spaghetteria-amsterdam-west-amsterdam-2,Spaghetteria Amsterdam West,15,4.0,€€
E,West,4.8557511,52.3532787,kok-kita-amsterdam,Kok Kita,15,4.5,€
E,West,4.8734664,52.3554975,valerius-amsterdam-4,Valerius,33,4.5,€€
E,West,4.85090891381,52.3643998927,bartack-amsterdam,Bartack,6,4.5,€€
E,West,4.8763702,52.3657767,café-toussaint-amsterdam-2,Café Toussaint,35,4.0,€€
E,West,4.8762493,52.3654518,de-italiaan-amsterdam,De Italiaan,40,4.0,€€
E,West,4.87887,52.3768501,salvatorica-amsterdam,Salvatorica,7,5.0,
E,West,4.862,52.366169,cafe-kostverloren-amsterdam,Cafe Kostverloren,36,4.0,€€
E,West,4.8793799,52.3891581,bar-mick-amsterdam,Bar Mick,8,4.5,€€
E,West,4.8643823,52.3617249,golden-brown-bar-amsterdam,Golden Brown Bar,19,4.0,€€
E,West,4.8644395,52.3623047,voldaan-amsterdam,Voldaan,13,4.5,€€
E,West,4.8477852,52.3514497,drovers-dog-amsterdam-2,Drovers Dog,47,4.0,€€
E,West,4.8541002,52.3800697,podium-mozaïek-amsterdam-3,Podium Mozaïek,19,4.0,€€
E,West,4.8741,52.37804,plato-loco-amsterdam,Plato Loco,8,4.5,€€€
E,West,4.8672810828,52.3634795252,lab111-amsterdam,LAB111,15,4.0,€€
E,West,4.8736434,52.3619499,khorat-top-thai-amsterdam,Khorat Top Thai,12,4.0,€€
E,West,4.86386,52.36263,soul-burger-amsterdam,Soul Burger,6,4.5,€€
E,West,4.85520523099,52.3546549213,cafe-schinkelhaven-amsterdam,Cafe Schinkelhaven,20,4.0,€€
E,West,4.87193,52.36753,happyhappyjoyjoy-amsterdam,Happyhappyjoyjoy,44,3.5,€€€
E,West,4.8542554,52.3578612,oslo-beers-amsterdam,Oslo Beers,29,4.0,€€
E,West,4.85738923424,52.3584719514,zus-en-zus-amsterdam,Zus & Zus,10,4.0,€€
E,West,4.8804765,52.3641281,de-smoeshaan-amsterdam,De Smoeshaan,9,4.0,€€
E,West,4.85444,52.3810458,loving-hut-amsterdam,Loving Hut,9,4.5,€€
E,West,4.857226,52.351833,dignita-amsterdam-3,Dignita,45,4.5,€€
E,West,4.8723865,52.3665047,zest-food-en-more-amsterdam,Zest Food & More,4,4.5,€€
E,West,4.852427,52.3529472,stadscafe-van-mechelen-amsterdam,Stadscafe Van Mechelen,31,4.0,€€
E,West,4.87256,52.36705,gallery3-amsterdam,Gallery3,8,5.0,€€
E,West,4.869188,52.3542135,carter-bar-en-kitchen-amsterdam,Carter Bar & Kitchen,10,4.5,€€€
E,West,4.877628,52.3701195,tripel-amsterdam,Tripel,12,4.0,€€
E,West,4.87070783973,52.3700847474,meatless-district-amsterdam,Meatless District,16,4.0,€€
E,West,4.84831709415,52.3753508989,buurman-en-buurman-eetwinkel-amsterdam,Buurman & Buurman Eetwinkel,13,4.0,€€
E,West,4.86711470355,52.3701680799,pazzi-amsterdam-3,Pazzi,15,4.5,€€
E,West,4.85938,52.366211,kevin-bacon-bar-amsterdam-2,Kevin Bacon Bar,4,4.0,€€
E,West,4.87145044075,52.3858943821,pacific-parc-amsterdam,Pacific Parc,28,4.0,€€
E,West,4.86864803018,52.3706258858,hendrix-amsterdam-2,Hendrix,18,4.0,€€
E,West,4.84829,52.3786201,birtat-amsterdam,Birtat,5,4.0,€
E,West,4.87133498765,52.366931443,think-soup-amsterdam,Think Soup,5,5.0,€
E,West,4.8798437,52.366478,de-koe-amsterdam,De Koe,18,4.0,€€
E,West,4.8732858,52.374794,orontes-west-amsterdam,Orontes West,7,4.5,€€
E,West,4.8710251,52.3558655,brasserie-de-joffers-amsterdam,Brasserie De Joffers,21,4.0,€€
E,West,4.8564382,52.3521957,ron-gastrobar-amsterdam-2,Ron Gastrobar,55,4.0,€€€€
E,West,4.85952,52.3775215,van-de-buurt-amsterdam,Van De Buurt,9,4.0,€€
E,West,4.88041207194,52.3557591621,zest-for-life-amsterdam,Zest for life,8,5.0,€€
E,West,4.8667021,52.3664932,boer-geert-amsterdam-2,Boer Geert,4,4.5,€
E,West,4.87065553665,52.37227832,de-liefde-amsterdam-3,De Liefde,11,4.0,€€
E,West,4.8786998,52.3691483,dapur-kita-amsterdam,Dapur Kita,11,4.5,€€
E,West,4.8666377,52.3699112,cantinetta-wine-en-pasta-amsterdam,Cantinetta Wine & Pasta,17,4.5,€€€€
E,West,4.8665149593,52.3671356086,madrid-amsterdam,Madrid,15,3.5,€€
E,West,4.85773603807,52.3520008208,castro-amsterdam-2,Castro,11,4.5,€€
E,West,4.8733444,52.3717575,fuoco-vivo-amsterdam,Fuoco Vivo,27,4.0,€€
E,West,4.8731689,52.3736458,mitsos-traiterie-amsterdam,Mitsos Traiterie,4,5.0,€€
E,West,4.8536358,52.3704529,bar-baarsch-amsterdam,Bar Baarsch,31,3.5,€€
E,West,4.8802285,52.3698502,ristorante-la-festa-amsterdam,Ristorante La Festa,10,4.5,€€
E,West,4.8716799,52.36697,seoul-food-amsterdam,Seoul Food,5,4.5,€
E,West,4.8699198,52.3870087,westergasterras-amsterdam-2,WestergasTerras,23,3.5,€€
E,West,4.8660102,52.3605995,daarbaand-amsterdam-2,Daarbaand,15,4.0,€€
E,West,4.85101070255,52.3693772786,cafe-zürich-amsterdam-2,Cafe Zürich,30,3.5,€€
E,West,4.856288,52.3529587,pizza-sotto-amsterdam,Pizza Sotto,25,4.0,€€
E,West,4.8659902,52.3657112,barceloneta-amsterdam,Barceloneta,5,5.0,
E,West,4.85439933836,52.356413609,braai-amsterdam,Braai,12,4.0,€€
E,West,4.8804698,52.3884697,restaurant-freud-amsterdam,Restaurant Freud,9,4.5,€€
E,West,4.8768668,52.3726463,hutspot-amsterdam-2,Hutspot,13,4.5,€
E,West,4.88028,52.3560219,solo-eten-and-drinken-amsterdam,Solo Eten & Drinken,20,4.0,€€
E,West,4.8710234,52.3559767,di-bruno-amsterdam,Di Bruno,5,5.0,€€
E,West,4.8794599,52.3630905,san-george-amsterdam,San George,11,4.0,€€€
E,West,4.8591317609,52.3641888277,lokaal-edel-amsterdam,Lokaal Edel,17,4.0,€€
E,West,4.85616,52.38418,bos-en-lobster-amsterdam,Bos & Lobster,5,4.0,€€
E,West,4.8781049,52.36582,blue-pepper-amsterdam,Blue Pepper,22,4.0,€€€€
E,West,4.873095,52.3850212,de-culinaire-werkplaats-amsterdam,De Culinaire Werkplaats,6,4.5,€€€
E,West,4.85031,52.374067,terrasmus-amsterdam-2,Terrasmus,8,4.0,€€
E,West,4.87209310837,52.3514351478,robertos-restaurant-amsterdam,Roberto's Restaurant,14,4.5,€€€€
E,West,4.8773298,52.3754501,semhar-amsterdam,Semhar,10,4.0,€€
E,West,4.87461,52.38589,de-bakkerswinkel-west-amsterdam,De Bakkerswinkel West,40,4.0,€€
E,West,4.8536501,52.3702583,toko-surima-amsterdam,Toko Surima,2,4.5,
E,West,4.8753028,52.3722801,akitsu-amsterdam,Akitsu,23,4.5,€€€
E,West,4.8760643,52.3635712,hap-hmm-amsterdam,Hap Hmm,20,4.0,€€
E,West,4.8556452,52.3535957,dragon-i-amsterdam,Dragon i,24,4.0,€€€
E,West,4.88037,52.35881,blushing-amsterdam,Blushing,33,3.5,€€
E,West,4.86969,52.37094,huis-van-lópez-amsterdam,Huis van López,5,4.0,€€
E,West,4.86813763816,52.3679299667,remise47-amsterdam,Remise47,6,4.0,€€
E,West,4.8712811,52.3668289,kade-west-amsterdam,Kade West,9,4.0,€€
E,West,4.8652811618,52.3698976689,café-thuys-amsterdam-2,Café Thuys,23,4.0,€€
E,West,4.8552099,52.3825999,samen-lunch-en-juices-amsterdam,Samen Lunch & Juices,6,5.0,€
E,West,4.8591032,52.3585052,muang-thai-amsterdam,Muang Thai,7,4.0,€€
E,West,4.8704801,52.3557892,willems-amsterdam-13,Willems,9,4.0,€€
E,West,4.8579941,52.3586082,kaap-de-goede-hoop-amsterdam,Kaap De Goede Hoop,6,4.5,€€
E,West,4.84798,52.3527603,foodbar-63-graden-amsterdam,Foodbar 63 Graden,4,5.0,€€
E,West,4.8606395,52.3485939,marathonweg-amsterdam-2,Marathonweg,18,4.0,€€
E,West,4.8658786,52.3656849,artisani-amsterdam,Artisani,7,4.5,€€
E,West,4.8781121,52.3562756,chang-i-amsterdam,CHANG-I,10,4.5,€€€
E,West,4.8721395,52.3544781,cafe-verhulst-amsterdam,Cafe Verhulst,4,5.0,€€€
E,West,4.8626246,52.3708458,restaurant-mehtap-amsterdam,Restaurant Mehtap,4,5.0,
E,West,4.8597498,52.352169,affourtit-eten-and-drinken-amsterdam,Affourtit Eten & Drinken,13,4.0,€€
E,West,4.8561568,52.3518105,anne-and-max-amsterdam,Anne&Max,27,4.0,€€
E,West,4.86005717112,52.3712970448,stach-amsterdam-6,Stach,7,4.0,€€
E,West,4.8786702,52.3906288,pinsas-amsterdam-2,Pinsa's,8,4.5,€€€
E,West,4.87206436694,52.3543873721,frietboutique-amsterdam,Frietboutique,9,4.0,€
E,West,4.8761387,52.3657112,narbonne-amsterdam,Narbonne,5,4.0,€€
E,West,4.8735399,52.3629799,wilhelmina-amsterdam,Wilhelmina,15,4.0,€€
E,West,4.86096893087,52.3609444828,dikke-graaf-amsterdam,Dikke Graaf,2,5.0,€€
E,West,4.8676782,52.3605995,dish-global-kitchen-amsterdam,Dish Global Kitchen,14,4.0,€€
E,West,4.8654552,52.3608627,ethiopisch-eethuis-lalibela-amsterdam,Ethiopisch Eethuis Lalibela,21,4.0,€€
E,West,4.862577,52.371406,kauffmann-amsterdam-3,Kauffmann,3,4.0,€€
E,West,4.86705,52.3669,himalayan-kitchen-amsterdam,Himalayan Kitchen,6,4.0,€€
E,West,4.8792214,52.3567924,brasserie-de-keyzer-amsterdam,Brasserie de Keyzer,15,4.0,€€€€
E,West,4.8565049,52.3743248,kedai-jalan-jalan-amsterdam,Kedai Jalan-Jalan,1,5.0,
E,West,4.87199334763,52.3545677709,le-pain-quotidien-oud-zuid-amsterdam,Le Pain Quotidien Oud Zuid,25,4.0,€€
E,West,4.85300567155,52.3546794536,gent-aan-de-schinkel-amsterdam,Gent aan de Schinkel,24,3.5,€€
E,West,4.87877,52.37309,le-caféier-amsterdam,Le Caféier,14,4.5,€
E,West,4.8758798,52.3621407,anmol-indiaas-amsterdam,Anmol Indiaas,9,4.0,€€
E,West,4.87286,52.3715199,bagels-en-beans-amsterdam-3,Bagels & Beans,14,4.5,€
E,West,4.87164,52.38529,koffie-ende-koeck-amsterdam,Koffie Ende Koeck,12,4.5,€
E,West,4.8712786,52.3669567,coffee-room-amsterdam-2,Coffee Room,15,4.0,€€
E,West,4.8749893,52.3610346,vondelpark3-amsterdam,Vondelpark3,32,3.5,€€
E,West,4.8746196,52.374365,morgan-en-mees-restaurant-amsterdam-2,Morgan & Mees Restaurant,13,3.5,€€€
E,West,4.8617997,52.3644447,t-saoto-huisje-amsterdam,'t Saoto Huisje,2,5.0,€
E,West,4.85729,52.35799,shantys-kitchen-amsterdam,Shanty's Kitchen,6,4.0,€€
E,West,4.87894155033,52.3691989564,burgermeester-amsterdam-2,BURGERmeester,59,4.0,€€
E,West,4.8565502,52.3644104,haweli-amsterdam,Haweli,1,5.0,€€
E,West,4.86651,52.3702468,to-ouzeri-amsterdam,To Ouzeri,11,4.0,€€
E,West,4.8717802,52.367404,salad-en-the-city-amsterdam,Salad & the City,6,4.5,€€
E,West,4.8719935,52.3749664,sowieso-amsterdam-2,Sowieso,4,4.0,€€
E,West,4.8792577,52.3731842,mazzo-amsterdam,Mazzo,73,3.0,€€
E,West,4.8752599,52.3845596,café-de-gruyter-amsterdam-2,Café de Gruyter,6,4.0,€€
E,West,4.87828,52.36486,ciro-passami-l-olio-amsterdam,Ciro Passami L'Olio,12,4.0,€€€
E,West,4.86863279273,52.3611517878,fans-kitchen-amsterdam,Fan's Kitchen,4,4.5,
E,West,4.8584294,52.3712463,golden-pauw-amsterdam,Golden Pauw,4,4.5,€€
E,West,4.8719602,52.3844757,piri-piri-amsterdam-amsterdam,Piri Piri Amsterdam,3,4.5,
E,West,4.85671,52.3578911,adam-amsterdam-3,Adam,2,5.0,€€€
E,West,4.8687067,52.3542786,scala-della-pasta-amsterdam,Scala Della Pasta,8,4.0,€€
E,West,4.875,52.3569069,café-gruter-amsterdam-2,Café Gruter,14,3.5,€€
E,West,4.8619561,52.3629417,café-lennep-amsterdam-4,Café Lennep,9,3.5,€€
E,West,4.8916202,52.3553314,best-coast-taqueria-amsterdam,Best Coast Taqueria,2,4.5,€€
E,West,4.87838734658,52.3579244666,small-talk-amsterdam-5,Small Talk,27,3.5,€€
E,West,4.8744006,52.3652039,zina-amsterdam,Zina,5,4.0,€€€
E,West,4.87994,52.38896,walvis-amsterdam-2,Walvis,17,3.5,€€
E,West,4.8743024,52.3622894,restaurant-peper-and-zout-amsterdam,Restaurant Peper & Zout,4,4.0,
E,West,4.8505301,52.3570709,boteco-do-nerynho-amsterdam,Boteco Do Nerynho,3,4.5,€€
E,West,4.8788419,52.3837013,restaurant-queen-of-sheba-amsterdam-2,Restaurant Queen of Sheba,6,4.0,€€
E,West,4.855352,52.357231,sticky-fingers-amsterdam,Sticky Fingers,3,4.5,
E,West,4.8625467,52.3716486,faam-amsterdam,Faam,8,4.0,€€€
E,West,4.8793713,52.3788892,songkran-amsterdam,Songkran,5,4.0,€€
E,West,4.8514619,52.3699417,jade-garden-amsterdam,Jade Garden,2,4.5,€€
E,West,4.8773298,52.3830109,cafe-nassau-amsterdam,Cafe Nassau,22,3.5,€€
E,West,4.8795241,52.3778432,café-penris-amsterdam,Café Penris,3,4.5,
E,West,4.8754349,52.3554911,le-4-stagioni-amsterdam,Le 4 stagioni,24,3.5,€€
E,West,4.8757348,52.3630638,café-restaurant-toom-amsterdam-2,Café Restaurant Toom,2,4.5,€€€
E,West,4.86527823988,52.3464492784,eetcafé-de-hut-amsterdam-2,Eetcafé De Hut,17,4.0,€€
E,West,4.8556352,52.3536211,restaurant-95-amsterdam,Restaurant 95,5,4.5,€€€
E,West,4.8633753,52.3528804,george-bistro-bistro-amsterdam,George Bistro Bistro,14,3.5,€€
E,West,4.8552551,52.354557,chi-amsterdam,CHI,2,5.0,
E,West,4.86794460083,52.3655531621,cafe-bax-amsterdam,Cafe Bax,10,4.0,€€
E,West,4.8796166,52.3889163,dophert-amsterdam-2,Dophert,17,4.5,€€
E,West,4.8731875,52.375885,restaurant-jun-amsterdam,Restaurant Jun,12,4.0,€€€
E,West,4.8600769,52.3587608,toasty-amsterdam,Toasty!,18,3.5,€
E,West,4.85662558427,52.3509357356,café-bos-amsterdam-2,Café BOS,4,4.0,€€
E,West,4.87258,52.35888,t-blauwe-theehuis-amsterdam,'t Blauwe Theehuis,40,3.5,€€
E,West,4.868219,52.368646,café-kwaker-amsterdam-2,Café Kwaker,3,4.5,€
E,West,4.8738823,52.3745956,cafetaria-t-stekkie-amsterdam,Cafetaria 't Stekkie,4,4.5,€€
E,West,4.8772101,52.3470497,eetcafé-fidelio-amsterdam-2,Eetcafé Fidelio,22,3.5,€€
E,West,4.8752962,52.386606,westergasfabriek-amsterdam,Westergasfabriek,4,4.5,
E,West,4.8612938,52.3607178,indian-express-amsterdam,Indian Express,6,4.0,€€
E,West,4.8552098,52.3704338,kattencafé-kopjes-amsterdam,Kattencafé Kopjes,17,4.0,€
E,West,4.8579494,52.3601669,hout-amsterdam,Hout,3,4.5,€€€
E,West,4.8676171,52.3621483,café-de-toog-amsterdam-2,Café De Toog,9,4.0,€€
E,West,4.87919,52.3679504,café-chaos-amsterdam-2,Café Chaos,10,3.5,€
E,West,4.8730235,52.3743401,ibo-doner-kebab-amsterdam,Ibo Doner Kebab,4,4.0,€€
E,West,4.8470602,52.3856087,dream-amsterdam,Dream,5,3.5,€€€
E,West,4.8801103,52.3882265,bocconi-sani-amsterdam,Bocconi Sani,4,4.0,€€
E,West,4.8661199,52.38606,de-tonton-club-amsterdam-2,De Tonton Club,4,4.0,€€
E,West,4.8754392,52.3781815,lazagne-amsterdam-2,Lazagne,7,3.5,€€
E,West,4.8656201,52.3857002,raïnaraï-westergasfabriek-amsterdam-2,Raïnaraï Westergasfabriek,14,3.5,€€€
E,West,4.88025,52.3700294,t-stuivertje-amsterdam,'t Stuivertje,6,3.5,€€
E,West,4.8561707,52.3517876,ijmuider-vishandel-amsterdam-2,IJmuider Vishandel,3,4.5,€€
E,West,4.857605,52.3581238,buuf-amsterdam,Buuf,21,3.5,€€
E,West,4.8786893,52.3727417,cook-kai-amsterdam,Cook Kai,7,4.5,€€
E,West,4.8703146,52.3697319,chinees-restaurant-pagode-amsterdam,Chinees Restaurant Pagode,3,4.5,
E,West,4.8776846,52.3580476,the-cold-pressed-juicery-amsterdam-2,The Cold Pressed Juicery,19,4.5,€
E,West,4.8673201,52.3675613,the-breakfast-club-amsterdam,The Breakfast Club,29,3.0,€€
E,West,4.8475706,52.3481635,helder-amsterdam-2,Helder,10,3.5,€€
E,West,4.86826102595,52.3587003454,groot-melkhuis-amsterdam,Groot Melkhuis,20,3.5,€€
E,West,4.8618407,52.3752251,griekse-traiterie-ela-amsterdam,Griekse Traiterie Ela!,2,4.0,€€
E,West,4.8487015,52.3517342,grillroom-dizinghof-amsterdam,Grillroom Dizinghof,2,4.0,
E,West,4.86701934312,52.3462195719,the-red-sun-amsterdam,The Red Sun,20,4.0,€€€€
E,West,4.8558831,52.3528862,mangetsu-amsterdam,Mangetsu,7,4.0,€€€
E,West,4.8640199,52.3624191,saffraan-traiteur-brasserie-amsterdam,Saffraan Traiteur Brasserie,4,4.0,€€
E,West,4.85992,52.3598595,restaurant-forno-communale-amsterdam,Restaurant Forno Communale,13,3.5,€€
E,West,4.87748511136,52.3598949565,the-uptown-meat-club-amsterdam,The Uptown Meat Club,14,3.5,€€€€
E,West,4.85896634816,52.3449058315,cucina-casalinga-amsterdam,Cucina Casalinga,3,4.5,
E,West,4.86885,52.39278,westcord-amsterdam,Westcord,1,5.0,
E,West,4.8672328,52.3675423,taco-gallery-pop-up-amsterdam,Taco Gallery Pop Up,2,5.0,
E,West,4.8555598,52.371109,snackbar-ufuk-amsterdam,Snackbar Ufuk,6,4.0,€€
E,West,4.8773265,52.3592072,maxies-brasserie-amsterdam,Maxie's Brasserie,2,4.0,€€€
E,West,4.8651366,52.3612328,fenan-klein-afrika-amsterdam,Fenan Klein Afrika,7,4.5,€€€
E,West,4.8771621,52.3647929,taqueria-tacobar-amsterdam,Taqueria Tacobar,6,3.0,€€
E,West,4.8743209,52.3646155,toast-brothers-amsterdam,Toast Brothers,1,5.0,€
E,West,4.8571,52.3511696,la-favola-amsterdam,La Favola,5,4.0,€€€
E,West,4.874795,52.384558,viscafe-de-gouden-hoek-amsterdam,Viscafe De Gouden Hoek,4,3.5,€€
E,West,4.8477898,52.3517189,croissanterie-eifeltoren-amsterdam,Croissanterie Eifeltoren,3,4.5,€
E,West,4.8653269,52.3660507,feel-food-amsterdam,Feel Food,5,4.0,
E,West,4.87989066397,52.3887378475,yummie-sushi-amsterdam,Yummie Sushi,5,5.0,€€
E,West,4.8633618,52.3650856,dönerland-grillroom-amsterdam-2,Dönerland Grillroom,5,4.0,€
E,West,4.851043,52.3829188,bar-roseval-amsterdam,Bar Roseval,3,4.0,
E,West,4.8729809847,52.3745461017,brasserie-de-groot-amsterdam,Brasserie De Groot,6,3.5,€€
E,West,4.86936,52.36683,piccolo-amsterdam-2,Piccolo,3,4.5,
E,West,4.8704801,52.3635101,wg-café-amsterdam-2,WG Café,6,4.0,€€
E,West,4.8754463,52.3621025,trattoria-toto-amsterdam,Trattoria Toto,9,4.0,€€€
E,West,4.87954,52.38131,pie-nong-thai-amsterdam,Pie-Nong Thai,3,3.5,€€
E,West,4.8540912,52.3708801,pera-grillroom-amsterdam,Pera Grillroom,2,4.5,
E,West,4.85572311992,52.3822322855,bistro-bos-amsterdam,Bistro Bos,2,3.5,€€€
E,West,4.85149,52.36444,iets-aparts-amsterdam-3,Iets Aparts,1,5.0,
E,West,4.8687272,52.3608544,olivity-amsterdam,Olivity,5,4.5,€€
E,West,4.87801649485,52.3633926209,peoples-place-amsterdam-3,People's Place,1,5.0,
E,West,4.8565319947,52.354899513,vondeltuin-amsterdam,Vondeltuin,17,3.5,€€
E,West,4.866559,52.366993,warung-swietie-amsterdam-2,Warung Swietie,2,4.0,
E,West,4.8645092,52.3621995,warung-celebes-amsterdam-2,Warung Celebes,6,4.0,€€
E,West,4.84923440112,52.3497760098,warung-padi-amsterdam,Warung Padi,3,4.5,
E,West,4.87136045605,52.3690851258,toko-bersama-amsterdam,Toko Bersama,1,5.0,
E,West,4.85771,52.38196,birthday-café-amsterdam,Birthday Café,2,4.5,
E,West,4.8580429,52.371165,maz-mez-amsterdam-2,Maz Mez,4,3.0,
E,West,4.878716,52.3899422,yayang-amsterdam,Yayang,3,3.5,
E,West,4.87526,52.38456,piet-de-gruyter-amsterdam,Piet de Gruyter,2,3.0,
E,West,4.8704801,52.3557892,restaurant-spring-amsterdam,Restaurant Spring,4,4.5,€€€
E,West,4.86054897308,52.3485524376,café-kiebêrt-amsterdam,Café Kiebêrt,19,4.0,€€
E,West,4.8734698,52.3621216,restaurant-fiorentino-amsterdam,Restaurant Fiorentino,2,4.5,€€€
E,West,4.8657398,52.3459892,bagel-nash-amsterdam,Bagel Nash,9,4.0,€
E,West,4.8474327,52.3514905,woest-amsterdam-2,Woest,4,4.0,
E,West,4.8637499,52.3627899,deegrollers-amsterdam,Deegrollers,7,3.5,€€
E,West,4.8722401,52.3609695,de-hollandsche-manege-amsterdam,De Hollandsche Manege,10,4.0,€€
E,West,4.8674698,52.3677216,the-rough-kitchen-amsterdam-2,The Rough Kitchen,1,4.0,€€
E,West,4.87861,52.3730199,has-mercan-patisserie-amsterdam,Has Mercan Patisserie,1,5.0,€
E,West,4.87448909788,52.3641814192,thrill-grill-amsterdam-6,Thrill Grill,5,3.0,
E,West,4.8632631,52.3634758,eethuis-pizza-piom-bino-amsterdam,Eethuis Pizza Piom Bino,1,5.0,€
E,West,4.856228,52.353102,restaurant-baan-thai-amsterdam,Restaurant Baan Thai,6,3.0,€€
E,West,4.8727598,52.3801994,breitner-amsterdam-3,Breitner,3,3.0,
E,West,4.87342187579,52.3761124091,yam-yam-trattoria-pizzeria-amsterdam,Yam Yam Trattoria - Pizzeria,25,4.0,€€
E,West,4.8540401,52.3583107,casa-di-maggio-amsterdam,Casa di Maggio,1,5.0,€€
E,West,4.85190890729,52.3691181161,mr-pinoy-amsterdam,Mr. Pinoy,2,3.5,€
E,West,4.85695,52.3514588,pasta-paradijs-amsterdam,Pasta Paradijs,1,5.0,€
E,West,4.8718474,52.3534713,brasserie-lairesse-amsterdam,Brasserie Lairesse,1,4.0,
E,West,4.86339,52.3529701,biscuit-amsterdam,Biscuit,4,3.5,€€
E,West,4.8664398,52.3673096,bar-brouw-amsterdam,Bar Brouw,22,3.0,€€
E,West,4.8748771,52.3572556,george-w-p-a-amsterdam,George W.P.A.,42,3.0,€€
E,West,4.8750731349,52.3680746957,the-chippy-amsterdam,The Chippy,3,4.0,€€
